Barcode,difference_label
s_008um_00397_00749-1,False Negative
s_008um_00397_00750-1,False Negative
s_008um_00398_00231-1,False Negative
s_008um_00398_00232-1,False Negative
s_008um_00398_00312-1,False Negative
s_008um_00398_00313-1,False Negative
s_008um_00398_00314-1,False Negative
s_008um_00398_00315-1,False Negative
s_008um_00398_00316-1,False Negative
s_008um_00398_00394-1,False Negative
s_008um_00398_00395-1,False Negative
s_008um_00398_00463-1,False Negative
s_008um_00398_00464-1,False Negative
s_008um_00398_00465-1,False Negative
s_008um_00398_00588-1,False Negative
s_008um_00398_00626-1,False Negative
s_008um_00398_00627-1,False Negative
s_008um_00398_00628-1,False Negative
s_008um_00398_00656-1,False Negative
s_008um_00398_00749-1,False Negative
s_008um_00399_00194-1,False Negative
s_008um_00399_00232-1,False Negative
s_008um_00399_00312-1,False Negative
s_008um_00399_00313-1,False Negative
s_008um_00399_00314-1,False Negative
s_008um_00399_00315-1,False Negative
s_008um_00399_00316-1,False Negative
s_008um_00399_00462-1,False Negative
s_008um_00399_00463-1,False Negative
s_008um_00399_00464-1,False Negative
s_008um_00399_00465-1,False Negative
s_008um_00399_00635-1,False Negative
s_008um_00399_00636-1,False Negative
s_008um_00399_00637-1,False Negative
s_008um_00399_00655-1,False Negative
s_008um_00399_00656-1,False Negative
s_008um_00399_00672-1,False Negative
s_008um_00399_00673-1,False Negative
s_008um_00399_00674-1,False Negative
s_008um_00399_00675-1,False Negative
s_008um_00399_00766-1,False Negative
s_008um_00399_00767-1,False Negative
s_008um_00400_00195-1,False Negative
s_008um_00400_00232-1,False Negative
s_008um_00400_00313-1,False Negative
s_008um_00400_00314-1,False Negative
s_008um_00400_00315-1,False Negative
s_008um_00400_00462-1,False Negative
s_008um_00400_00463-1,False Negative
s_008um_00400_00464-1,False Negative
s_008um_00400_00465-1,False Negative
s_008um_00400_00633-1,False Negative
s_008um_00400_00634-1,False Negative
s_008um_00400_00635-1,False Negative
s_008um_00400_00636-1,False Negative
s_008um_00400_00637-1,False Negative
s_008um_00400_00638-1,False Negative
s_008um_00400_00639-1,False Negative
s_008um_00400_00671-1,False Negative
s_008um_00400_00672-1,False Negative
s_008um_00400_00747-1,False Negative
s_008um_00400_00766-1,False Negative
s_008um_00400_00767-1,False Negative
s_008um_00400_00768-1,False Negative
s_008um_00400_00769-1,False Negative
s_008um_00401_00195-1,False Negative
s_008um_00401_00196-1,False Negative
s_008um_00401_00232-1,False Negative
s_008um_00401_00458-1,False Negative
s_008um_00401_00462-1,False Negative
s_008um_00401_00463-1,False Negative
s_008um_00401_00464-1,False Negative
s_008um_00401_00465-1,False Negative
s_008um_00401_00671-1,False Negative
s_008um_00401_00700-1,False Negative
s_008um_00401_00701-1,False Negative
s_008um_00401_00740-1,False Negative
s_008um_00401_00766-1,False Negative
s_008um_00401_00767-1,False Negative
s_008um_00401_00768-1,False Negative
s_008um_00401_00769-1,False Negative
s_008um_00402_00195-1,False Negative
s_008um_00402_00196-1,False Negative
s_008um_00402_00231-1,False Negative
s_008um_00402_00462-1,False Negative
s_008um_00402_00463-1,False Negative
s_008um_00402_00464-1,False Negative
s_008um_00402_00465-1,False Negative
s_008um_00402_00621-1,False Negative
s_008um_00402_00622-1,False Negative
s_008um_00402_00671-1,False Negative
s_008um_00402_00694-1,False Negative
s_008um_00402_00695-1,False Negative
s_008um_00402_00698-1,False Negative
s_008um_00402_00699-1,False Negative
s_008um_00402_00700-1,False Negative
s_008um_00402_00701-1,False Negative
s_008um_00402_00734-1,False Negative
s_008um_00402_00735-1,False Negative
s_008um_00402_00736-1,False Negative
s_008um_00402_00739-1,False Negative
s_008um_00402_00767-1,False Negative
s_008um_00402_00768-1,False Negative
s_008um_00403_00195-1,False Negative
s_008um_00403_00196-1,False Negative
s_008um_00403_00197-1,False Negative
s_008um_00403_00694-1,False Negative
s_008um_00403_00695-1,False Negative
s_008um_00403_00696-1,False Negative
s_008um_00403_00697-1,False Negative
s_008um_00403_00698-1,False Negative
s_008um_00403_00699-1,False Negative
s_008um_00403_00700-1,False Negative
s_008um_00403_00701-1,False Negative
s_008um_00403_00734-1,False Negative
s_008um_00403_00735-1,False Negative
s_008um_00403_00736-1,False Negative
s_008um_00403_00757-1,False Negative
s_008um_00403_00800-1,False Negative
s_008um_00403_00801-1,False Negative
s_008um_00404_00195-1,False Negative
s_008um_00404_00196-1,False Negative
s_008um_00404_00197-1,False Negative
s_008um_00404_00691-1,False Negative
s_008um_00404_00694-1,False Negative
s_008um_00404_00695-1,False Negative
s_008um_00404_00696-1,False Negative
s_008um_00404_00697-1,False Negative
s_008um_00404_00698-1,False Negative
s_008um_00404_00699-1,False Negative
s_008um_00404_00700-1,False Negative
s_008um_00404_00701-1,False Negative
s_008um_00404_00734-1,False Negative
s_008um_00404_00735-1,False Negative
s_008um_00404_00736-1,False Negative
s_008um_00404_00754-1,False Negative
s_008um_00404_00755-1,False Negative
s_008um_00404_00756-1,False Negative
s_008um_00404_00757-1,False Negative
s_008um_00404_00800-1,False Negative
s_008um_00405_00195-1,False Negative
s_008um_00405_00196-1,False Negative
s_008um_00405_00197-1,False Negative
s_008um_00405_00250-1,False Negative
s_008um_00405_00694-1,False Negative
s_008um_00405_00695-1,False Negative
s_008um_00405_00696-1,False Negative
s_008um_00405_00697-1,False Negative
s_008um_00405_00698-1,False Negative
s_008um_00405_00699-1,False Negative
s_008um_00405_00700-1,False Negative
s_008um_00405_00701-1,False Negative
s_008um_00405_00734-1,False Negative
s_008um_00405_00735-1,False Negative
s_008um_00405_00754-1,False Negative
s_008um_00405_00755-1,False Negative
s_008um_00405_00756-1,False Negative
s_008um_00405_00757-1,False Negative
s_008um_00405_00765-1,False Negative
s_008um_00405_00766-1,False Negative
s_008um_00405_00767-1,False Negative
s_008um_00405_00768-1,False Negative
s_008um_00406_00194-1,False Negative
s_008um_00406_00195-1,False Negative
s_008um_00406_00196-1,False Negative
s_008um_00406_00197-1,False Negative
s_008um_00406_00249-1,False Negative
s_008um_00406_00250-1,False Negative
s_008um_00406_00642-1,False Negative
s_008um_00406_00694-1,False Negative
s_008um_00406_00695-1,False Negative
s_008um_00406_00696-1,False Negative
s_008um_00406_00697-1,False Negative
s_008um_00406_00698-1,False Negative
s_008um_00406_00699-1,False Negative
s_008um_00406_00700-1,False Negative
s_008um_00406_00701-1,False Negative
s_008um_00406_00708-1,False Negative
s_008um_00406_00709-1,False Negative
s_008um_00406_00757-1,False Negative
s_008um_00406_00765-1,False Negative
s_008um_00406_00766-1,False Negative
s_008um_00406_00767-1,False Negative
s_008um_00406_00768-1,False Negative
s_008um_00406_00769-1,False Negative
s_008um_00407_00194-1,False Negative
s_008um_00407_00195-1,False Negative
s_008um_00407_00196-1,False Negative
s_008um_00407_00197-1,False Negative
s_008um_00407_00249-1,False Negative
s_008um_00407_00250-1,False Negative
s_008um_00407_00633-1,False Negative
s_008um_00407_00641-1,False Negative
s_008um_00407_00642-1,False Negative
s_008um_00407_00695-1,False Negative
s_008um_00407_00696-1,False Negative
s_008um_00407_00697-1,False Negative
s_008um_00407_00698-1,False Negative
s_008um_00407_00699-1,False Negative
s_008um_00407_00700-1,False Negative
s_008um_00407_00701-1,False Negative
s_008um_00407_00708-1,False Negative
s_008um_00407_00709-1,False Negative
s_008um_00407_00765-1,False Negative
s_008um_00407_00766-1,False Negative
s_008um_00407_00767-1,False Negative
s_008um_00407_00768-1,False Negative
s_008um_00407_00769-1,False Negative
s_008um_00408_00195-1,False Negative
s_008um_00408_00196-1,False Negative
s_008um_00408_00197-1,False Negative
s_008um_00408_00198-1,False Negative
s_008um_00408_00251-1,False Negative
s_008um_00408_00252-1,False Negative
s_008um_00408_00253-1,False Negative
s_008um_00408_00632-1,False Negative
s_008um_00408_00633-1,False Negative
s_008um_00408_00634-1,False Negative
s_008um_00408_00699-1,False Negative
s_008um_00408_00700-1,False Negative
s_008um_00408_00701-1,False Negative
s_008um_00408_00702-1,False Negative
s_008um_00408_00703-1,False Negative
s_008um_00408_00704-1,False Negative
s_008um_00408_00765-1,False Negative
s_008um_00408_00778-1,False Negative
s_008um_00408_00779-1,False Negative
s_008um_00408_00780-1,False Negative
s_008um_00409_00195-1,False Negative
s_008um_00409_00196-1,False Negative
s_008um_00409_00197-1,False Negative
s_008um_00409_00251-1,False Negative
s_008um_00409_00252-1,False Negative
s_008um_00409_00253-1,False Negative
s_008um_00409_00254-1,False Negative
s_008um_00409_00633-1,False Negative
s_008um_00409_00634-1,False Negative
s_008um_00409_00699-1,False Negative
s_008um_00409_00700-1,False Negative
s_008um_00409_00701-1,False Negative
s_008um_00409_00702-1,False Negative
s_008um_00409_00703-1,False Negative
s_008um_00409_00704-1,False Negative
s_008um_00409_00765-1,False Negative
s_008um_00410_00195-1,False Negative
s_008um_00410_00196-1,False Negative
s_008um_00410_00197-1,False Negative
s_008um_00410_00251-1,False Negative
s_008um_00410_00252-1,False Negative
s_008um_00410_00253-1,False Negative
s_008um_00410_00254-1,False Negative
s_008um_00410_00563-1,False Negative
s_008um_00410_00567-1,False Negative
s_008um_00410_00633-1,False Negative
s_008um_00410_00634-1,False Negative
s_008um_00410_00688-1,False Negative
s_008um_00410_00689-1,False Negative
s_008um_00410_00690-1,False Negative
s_008um_00410_00699-1,False Negative
s_008um_00410_00700-1,False Negative
s_008um_00410_00701-1,False Negative
s_008um_00410_00702-1,False Negative
s_008um_00410_00703-1,False Negative
s_008um_00410_00704-1,False Negative
s_008um_00411_00251-1,False Negative
s_008um_00411_00252-1,False Negative
s_008um_00411_00253-1,False Negative
s_008um_00411_00254-1,False Negative
s_008um_00411_00568-1,False Negative
s_008um_00411_00634-1,False Negative
s_008um_00411_00687-1,False Negative
s_008um_00411_00688-1,False Negative
s_008um_00411_00689-1,False Negative
s_008um_00411_00690-1,False Negative
s_008um_00411_00699-1,False Negative
s_008um_00411_00700-1,False Negative
s_008um_00411_00701-1,False Negative
s_008um_00412_00569-1,False Negative
s_008um_00412_00687-1,False Negative
s_008um_00412_00688-1,False Negative
s_008um_00412_00689-1,False Negative
s_008um_00412_00690-1,False Negative
s_008um_00412_00700-1,False Negative
s_008um_00412_00701-1,False Negative
s_008um_00413_00569-1,False Negative
s_008um_00413_00687-1,False Negative
s_008um_00413_00688-1,False Negative
s_008um_00413_00689-1,False Negative
s_008um_00413_00690-1,False Negative
s_008um_00413_00696-1,False Negative
s_008um_00414_00569-1,False Negative
s_008um_00414_00634-1,False Negative
s_008um_00414_00635-1,False Negative
s_008um_00414_00636-1,False Negative
s_008um_00414_00637-1,False Negative
s_008um_00414_00687-1,False Negative
s_008um_00414_00688-1,False Negative
s_008um_00414_00689-1,False Negative
s_008um_00415_00569-1,False Negative
s_008um_00415_00634-1,False Negative
s_008um_00415_00635-1,False Negative
s_008um_00415_00636-1,False Negative
s_008um_00415_00637-1,False Negative
s_008um_00415_00638-1,False Negative
s_008um_00415_00640-1,False Negative
s_008um_00416_00634-1,False Negative
s_008um_00416_00635-1,False Negative
s_008um_00416_00636-1,False Negative
s_008um_00416_00637-1,False Negative
s_008um_00416_00638-1,False Negative
s_008um_00417_00636-1,False Negative
s_008um_00417_00637-1,False Negative
s_008um_00418_00257-1,False Negative
s_008um_00419_00462-1,False Negative
s_008um_00419_00641-1,False Negative
s_008um_00420_00461-1,False Negative
s_008um_00420_00462-1,False Negative
s_008um_00420_00463-1,False Negative
s_008um_00421_00461-1,False Negative
s_008um_00421_00462-1,False Negative
s_008um_00421_00463-1,False Negative
s_008um_00421_00572-1,False Negative
s_008um_00421_00573-1,False Negative
s_008um_00421_00574-1,False Negative
s_008um_00422_00192-1,False Negative
s_008um_00422_00193-1,False Negative
s_008um_00422_00194-1,False Negative
s_008um_00422_00461-1,False Negative
s_008um_00422_00462-1,False Negative
s_008um_00422_00463-1,False Negative
s_008um_00422_00572-1,False Negative
s_008um_00422_00634-1,False Negative
s_008um_00423_00191-1,False Negative
s_008um_00423_00192-1,False Negative
s_008um_00423_00193-1,False Negative
s_008um_00423_00194-1,False Negative
s_008um_00423_00195-1,False Negative
s_008um_00423_00461-1,False Negative
s_008um_00423_00462-1,False Negative
s_008um_00423_00463-1,False Negative
s_008um_00424_00191-1,False Negative
s_008um_00424_00192-1,False Negative
s_008um_00424_00193-1,False Negative
s_008um_00424_00194-1,False Negative
s_008um_00424_00195-1,False Negative
s_008um_00424_00462-1,False Negative
s_008um_00424_00472-1,False Negative
s_008um_00424_00473-1,False Negative
s_008um_00424_00474-1,False Negative
s_008um_00424_00671-1,False Negative
s_008um_00424_00672-1,False Negative
s_008um_00424_00673-1,False Negative
s_008um_00425_00192-1,False Negative
s_008um_00425_00193-1,False Negative
s_008um_00425_00194-1,False Negative
s_008um_00425_00195-1,False Negative
s_008um_00425_00471-1,False Negative
s_008um_00425_00472-1,False Negative
s_008um_00425_00473-1,False Negative
s_008um_00425_00474-1,False Negative
s_008um_00425_00475-1,False Negative
s_008um_00425_00671-1,False Negative
s_008um_00425_00672-1,False Negative
s_008um_00425_00673-1,False Negative
s_008um_00425_00674-1,False Negative
s_008um_00426_00192-1,False Negative
s_008um_00426_00193-1,False Negative
s_008um_00426_00194-1,False Negative
s_008um_00426_00471-1,False Negative
s_008um_00426_00472-1,False Negative
s_008um_00426_00473-1,False Negative
s_008um_00426_00474-1,False Negative
s_008um_00426_00475-1,False Negative
s_008um_00426_00476-1,False Negative
s_008um_00426_00671-1,False Negative
s_008um_00426_00672-1,False Negative
s_008um_00426_00673-1,False Negative
s_008um_00426_00674-1,False Negative
s_008um_00427_00470-1,False Negative
s_008um_00427_00473-1,False Negative
s_008um_00427_00474-1,False Negative
s_008um_00427_00475-1,False Negative
s_008um_00427_00476-1,False Negative
s_008um_00427_00672-1,False Negative
s_008um_00427_00673-1,False Negative
s_008um_00427_00786-1,False Negative
s_008um_00427_00787-1,False Negative
s_008um_00428_00475-1,False Negative
s_008um_00428_00476-1,False Negative
s_008um_00428_00683-1,False Negative
s_008um_00428_00684-1,False Negative
s_008um_00428_00767-1,False Negative
s_008um_00428_00768-1,False Negative
s_008um_00428_00769-1,False Negative
s_008um_00428_00785-1,False Negative
s_008um_00428_00786-1,False Negative
s_008um_00428_00787-1,False Negative
s_008um_00428_00788-1,False Negative
s_008um_00429_00475-1,False Negative
s_008um_00429_00476-1,False Negative
s_008um_00429_00682-1,False Negative
s_008um_00429_00683-1,False Negative
s_008um_00429_00684-1,False Negative
s_008um_00429_00766-1,False Negative
s_008um_00429_00767-1,False Negative
s_008um_00429_00768-1,False Negative
s_008um_00429_00769-1,False Negative
s_008um_00429_00770-1,False Negative
s_008um_00429_00785-1,False Negative
s_008um_00429_00786-1,False Negative
s_008um_00429_00787-1,False Negative
s_008um_00429_00788-1,False Negative
s_008um_00430_00475-1,False Negative
s_008um_00430_00476-1,False Negative
s_008um_00430_00681-1,False Negative
s_008um_00430_00682-1,False Negative
s_008um_00430_00683-1,False Negative
s_008um_00430_00702-1,False Negative
s_008um_00430_00754-1,False Negative
s_008um_00430_00755-1,False Negative
s_008um_00430_00756-1,False Negative
s_008um_00430_00766-1,False Negative
s_008um_00430_00767-1,False Negative
s_008um_00430_00768-1,False Negative
s_008um_00430_00769-1,False Negative
s_008um_00430_00770-1,False Negative
s_008um_00430_00786-1,False Negative
s_008um_00430_00787-1,False Negative
s_008um_00431_00681-1,False Negative
s_008um_00431_00682-1,False Negative
s_008um_00431_00683-1,False Negative
s_008um_00431_00753-1,False Negative
s_008um_00431_00754-1,False Negative
s_008um_00431_00755-1,False Negative
s_008um_00431_00756-1,False Negative
s_008um_00431_00757-1,False Negative
s_008um_00432_00604-1,False Negative
s_008um_00432_00752-1,False Negative
s_008um_00432_00753-1,False Negative
s_008um_00432_00754-1,False Negative
s_008um_00432_00755-1,False Negative
s_008um_00432_00756-1,False Negative
s_008um_00432_00757-1,False Negative
s_008um_00433_00306-1,False Negative
s_008um_00433_00307-1,False Negative
s_008um_00433_00603-1,False Negative
s_008um_00433_00604-1,False Negative
s_008um_00433_00605-1,False Negative
s_008um_00433_00606-1,False Negative
s_008um_00433_00753-1,False Negative
s_008um_00433_00754-1,False Negative
s_008um_00433_00755-1,False Negative
s_008um_00433_00756-1,False Negative
s_008um_00433_00757-1,False Negative
s_008um_00433_00767-1,False Negative
s_008um_00434_00306-1,False Negative
s_008um_00434_00311-1,False Negative
s_008um_00434_00604-1,False Negative
s_008um_00434_00605-1,False Negative
s_008um_00434_00606-1,False Negative
s_008um_00434_00607-1,False Negative
s_008um_00434_00681-1,False Negative
s_008um_00434_00682-1,False Negative
s_008um_00434_00757-1,False Negative
s_008um_00434_00773-1,False Negative
s_008um_00435_00217-1,False Negative
s_008um_00435_00218-1,False Negative
s_008um_00435_00219-1,False Negative
s_008um_00435_00220-1,False Negative
s_008um_00435_00306-1,False Negative
s_008um_00435_00311-1,False Negative
s_008um_00435_00363-1,False Negative
s_008um_00435_00364-1,False Negative
s_008um_00435_00604-1,False Negative
s_008um_00435_00605-1,False Negative
s_008um_00435_00606-1,False Negative
s_008um_00435_00607-1,False Negative
s_008um_00435_00681-1,False Negative
s_008um_00435_00701-1,False Negative
s_008um_00435_00773-1,False Negative
s_008um_00436_00221-1,False Negative
s_008um_00436_00311-1,False Negative
s_008um_00436_00361-1,False Negative
s_008um_00436_00362-1,False Negative
s_008um_00436_00363-1,False Negative
s_008um_00436_00364-1,False Negative
s_008um_00436_00365-1,False Negative
s_008um_00436_00605-1,False Negative
s_008um_00436_00606-1,False Negative
s_008um_00436_00607-1,False Negative
s_008um_00436_00700-1,False Negative
s_008um_00436_00701-1,False Negative
s_008um_00436_00768-1,False Negative
s_008um_00437_00292-1,False Negative
s_008um_00437_00293-1,False Negative
s_008um_00437_00360-1,False Negative
s_008um_00437_00361-1,False Negative
s_008um_00437_00362-1,False Negative
s_008um_00437_00363-1,False Negative
s_008um_00437_00364-1,False Negative
s_008um_00437_00365-1,False Negative
s_008um_00437_00612-1,False Negative
s_008um_00437_00613-1,False Negative
s_008um_00438_00360-1,False Negative
s_008um_00438_00361-1,False Negative
s_008um_00438_00362-1,False Negative
s_008um_00438_00363-1,False Negative
s_008um_00438_00364-1,False Negative
s_008um_00438_00365-1,False Negative
s_008um_00438_00557-1,False Negative
s_008um_00438_00558-1,False Negative
s_008um_00438_00612-1,False Negative
s_008um_00438_00613-1,False Negative
s_008um_00438_00760-1,False Negative
s_008um_00439_00363-1,False Negative
s_008um_00439_00364-1,False Negative
s_008um_00439_00557-1,False Negative
s_008um_00439_00558-1,False Negative
s_008um_00439_00612-1,False Negative
s_008um_00439_00613-1,False Negative
s_008um_00439_00614-1,False Negative
s_008um_00439_00760-1,False Negative
s_008um_00440_00557-1,False Negative
s_008um_00440_00558-1,False Negative
s_008um_00440_00613-1,False Negative
s_008um_00440_00760-1,False Negative
s_008um_00441_00557-1,False Negative
s_008um_00441_00686-1,False Negative
s_008um_00441_00710-1,False Negative
s_008um_00441_00711-1,False Negative
s_008um_00441_00712-1,False Negative
s_008um_00442_00307-1,False Negative
s_008um_00442_00308-1,False Negative
s_008um_00442_00390-1,False Negative
s_008um_00442_00391-1,False Negative
s_008um_00442_00392-1,False Negative
s_008um_00442_00393-1,False Negative
s_008um_00442_00557-1,False Negative
s_008um_00442_00713-1,False Negative
s_008um_00442_00714-1,False Negative
s_008um_00443_00307-1,False Negative
s_008um_00443_00308-1,False Negative
s_008um_00443_00309-1,False Negative
s_008um_00443_00388-1,False Negative
s_008um_00443_00389-1,False Negative
s_008um_00443_00390-1,False Negative
s_008um_00443_00391-1,False Negative
s_008um_00443_00392-1,False Negative
s_008um_00443_00393-1,False Negative
s_008um_00443_00394-1,False Negative
s_008um_00443_00714-1,False Negative
s_008um_00444_00307-1,False Negative
s_008um_00444_00308-1,False Negative
s_008um_00444_00309-1,False Negative
s_008um_00444_00388-1,False Negative
s_008um_00444_00389-1,False Negative
s_008um_00444_00390-1,False Negative
s_008um_00444_00391-1,False Negative
s_008um_00444_00392-1,False Negative
s_008um_00444_00393-1,False Negative
s_008um_00444_00394-1,False Negative
s_008um_00444_00395-1,False Negative
s_008um_00444_00714-1,False Negative
s_008um_00445_00307-1,False Negative
s_008um_00445_00308-1,False Negative
s_008um_00445_00309-1,False Negative
s_008um_00445_00391-1,False Negative
s_008um_00445_00392-1,False Negative
s_008um_00445_00393-1,False Negative
s_008um_00445_00394-1,False Negative
s_008um_00445_00395-1,False Negative
s_008um_00445_00756-1,False Negative
s_008um_00445_00757-1,False Negative
s_008um_00446_00307-1,False Negative
s_008um_00446_00308-1,False Negative
s_008um_00446_00309-1,False Negative
s_008um_00446_00392-1,False Negative
s_008um_00446_00393-1,False Negative
s_008um_00446_00394-1,False Negative
s_008um_00446_00395-1,False Negative
s_008um_00446_00755-1,False Negative
s_008um_00446_00756-1,False Negative
s_008um_00446_00757-1,False Negative
s_008um_00447_00393-1,False Negative
s_008um_00447_00394-1,False Negative
s_008um_00447_00395-1,False Negative
s_008um_00447_00631-1,False Negative
s_008um_00447_00632-1,False Negative
s_008um_00447_00633-1,False Negative
s_008um_00447_00634-1,False Negative
s_008um_00447_00755-1,False Negative
s_008um_00447_00756-1,False Negative
s_008um_00447_00757-1,False Negative
s_008um_00448_00189-1,False Negative
s_008um_00448_00393-1,False Negative
s_008um_00448_00394-1,False Negative
s_008um_00448_00395-1,False Negative
s_008um_00448_00630-1,False Negative
s_008um_00448_00631-1,False Negative
s_008um_00448_00632-1,False Negative
s_008um_00448_00633-1,False Negative
s_008um_00448_00634-1,False Negative
s_008um_00448_00635-1,False Negative
s_008um_00448_00756-1,False Negative
s_008um_00448_00757-1,False Negative
s_008um_00448_00789-1,False Negative
s_008um_00449_00191-1,False Negative
s_008um_00449_00393-1,False Negative
s_008um_00449_00394-1,False Negative
s_008um_00449_00395-1,False Negative
s_008um_00449_00630-1,False Negative
s_008um_00449_00631-1,False Negative
s_008um_00449_00632-1,False Negative
s_008um_00449_00633-1,False Negative
s_008um_00449_00634-1,False Negative
s_008um_00449_00635-1,False Negative
s_008um_00449_00636-1,False Negative
s_008um_00449_00756-1,False Negative
s_008um_00449_00757-1,False Negative
s_008um_00449_00781-1,False Negative
s_008um_00449_00782-1,False Negative
s_008um_00449_00783-1,False Negative
s_008um_00450_00393-1,False Negative
s_008um_00450_00394-1,False Negative
s_008um_00450_00630-1,False Negative
s_008um_00450_00631-1,False Negative
s_008um_00450_00632-1,False Negative
s_008um_00450_00633-1,False Negative
s_008um_00450_00634-1,False Negative
s_008um_00450_00635-1,False Negative
s_008um_00450_00636-1,False Negative
s_008um_00450_00780-1,False Negative
s_008um_00450_00781-1,False Negative
s_008um_00450_00783-1,False Negative
s_008um_00450_00784-1,False Negative
s_008um_00451_00393-1,False Negative
s_008um_00451_00630-1,False Negative
s_008um_00451_00631-1,False Negative
s_008um_00451_00632-1,False Negative
s_008um_00451_00633-1,False Negative
s_008um_00451_00634-1,False Negative
s_008um_00451_00635-1,False Negative
s_008um_00451_00636-1,False Negative
s_008um_00451_00780-1,False Negative
s_008um_00452_00631-1,False Negative
s_008um_00452_00632-1,False Negative
s_008um_00452_00633-1,False Negative
s_008um_00452_00634-1,False Negative
s_008um_00452_00635-1,False Negative
s_008um_00452_00721-1,False Negative
s_008um_00453_00790-1,False Negative
s_008um_00454_00431-1,False Negative
s_008um_00454_00432-1,False Negative
s_008um_00454_00433-1,False Negative
s_008um_00454_00434-1,False Negative
s_008um_00454_00790-1,False Negative
s_008um_00455_00435-1,False Negative
s_008um_00455_00789-1,False Negative
s_008um_00455_00790-1,False Negative
s_008um_00456_00675-1,False Negative
s_008um_00456_00676-1,False Negative
s_008um_00456_00788-1,False Negative
s_008um_00456_00789-1,False Negative
s_008um_00456_00790-1,False Negative
s_008um_00458_00376-1,False Negative
s_008um_00458_00377-1,False Negative
s_008um_00458_00378-1,False Negative
s_008um_00459_00375-1,False Negative
s_008um_00459_00376-1,False Negative
s_008um_00459_00377-1,False Negative
s_008um_00459_00378-1,False Negative
s_008um_00460_00291-1,False Negative
s_008um_00460_00294-1,False Negative
s_008um_00460_00295-1,False Negative
s_008um_00460_00375-1,False Negative
s_008um_00460_00376-1,False Negative
s_008um_00460_00377-1,False Negative
s_008um_00460_00378-1,False Negative
s_008um_00461_00375-1,False Negative
s_008um_00461_00376-1,False Negative
s_008um_00461_00377-1,False Negative
s_008um_00461_00378-1,False Negative
s_008um_00461_00379-1,False Negative
s_008um_00461_00784-1,False Negative
s_008um_00461_00785-1,False Negative
s_008um_00462_00305-1,False Negative
s_008um_00462_00376-1,False Negative
s_008um_00462_00377-1,False Negative
s_008um_00462_00378-1,False Negative
s_008um_00462_00379-1,False Negative
s_008um_00462_00471-1,False Negative
s_008um_00462_00472-1,False Negative
s_008um_00462_00473-1,False Negative
s_008um_00462_00474-1,False Negative
s_008um_00462_00475-1,False Negative
s_008um_00462_00734-1,False Negative
s_008um_00462_00735-1,False Negative
s_008um_00462_00783-1,False Negative
s_008um_00462_00784-1,False Negative
s_008um_00462_00785-1,False Negative
s_008um_00462_00786-1,False Negative
s_008um_00463_00171-1,False Negative
s_008um_00463_00172-1,False Negative
s_008um_00463_00173-1,False Negative
s_008um_00463_00174-1,False Negative
s_008um_00463_00175-1,False Negative
s_008um_00463_00305-1,False Negative
s_008um_00463_00377-1,False Negative
s_008um_00463_00378-1,False Negative
s_008um_00463_00379-1,False Negative
s_008um_00463_00465-1,False Negative
s_008um_00463_00470-1,False Negative
s_008um_00463_00471-1,False Negative
s_008um_00463_00472-1,False Negative
s_008um_00463_00473-1,False Negative
s_008um_00463_00474-1,False Negative
s_008um_00463_00475-1,False Negative
s_008um_00463_00476-1,False Negative
s_008um_00463_00644-1,False Negative
s_008um_00463_00684-1,False Negative
s_008um_00463_00734-1,False Negative
s_008um_00463_00735-1,False Negative
s_008um_00463_00736-1,False Negative
s_008um_00463_00770-1,False Negative
s_008um_00463_00783-1,False Negative
s_008um_00463_00784-1,False Negative
s_008um_00463_00785-1,False Negative
s_008um_00464_00177-1,False Negative
s_008um_00464_00178-1,False Negative
s_008um_00464_00305-1,False Negative
s_008um_00464_00306-1,False Negative
s_008um_00464_00640-1,False Negative
s_008um_00464_00684-1,False Negative
s_008um_00464_00685-1,False Negative
s_008um_00464_00686-1,False Negative
s_008um_00464_00700-1,False Negative
s_008um_00464_00701-1,False Negative
s_008um_00464_00734-1,False Negative
s_008um_00464_00735-1,False Negative
s_008um_00464_00736-1,False Negative
s_008um_00464_00737-1,False Negative
s_008um_00464_00772-1,False Negative
s_008um_00464_00773-1,False Negative
s_008um_00464_00774-1,False Negative
s_008um_00465_00178-1,False Negative
s_008um_00465_00306-1,False Negative
s_008um_00465_00701-1,False Negative
s_008um_00465_00734-1,False Negative
s_008um_00465_00735-1,False Negative
s_008um_00465_00736-1,False Negative
s_008um_00465_00737-1,False Negative
s_008um_00466_00306-1,False Negative
s_008um_00466_00735-1,False Negative
s_008um_00466_00736-1,False Negative
s_008um_00466_00737-1,False Negative
s_008um_00467_00232-1,False Negative
s_008um_00468_00232-1,False Negative
s_008um_00468_00233-1,False Negative
s_008um_00469_00233-1,False Negative
s_008um_00470_00691-1,False Negative
s_008um_00471_00690-1,False Negative
s_008um_00471_00691-1,False Negative
s_008um_00471_00692-1,False Negative
s_008um_00472_00690-1,False Negative
s_008um_00472_00691-1,False Negative
s_008um_00472_00692-1,False Negative
s_008um_00473_00233-1,False Negative
s_008um_00473_00660-1,False Negative
s_008um_00473_00661-1,False Negative
s_008um_00473_00662-1,False Negative
s_008um_00473_00690-1,False Negative
s_008um_00473_00691-1,False Negative
s_008um_00473_00692-1,False Negative
s_008um_00474_00231-1,False Negative
s_008um_00474_00232-1,False Negative
s_008um_00474_00660-1,False Negative
s_008um_00474_00661-1,False Negative
